position	strand	source_info
2538894	-	regulondb
2538982	-	regulondb
2539499	+	storz
2539535	-	regulondb
2541418	-	storz
2541579	-	wanner_regulondb
2541722	-	storz
2541796	+	storz
2542199	-	storz
2542686	-	regulondb
2543669	+	wanner
2543696	-	wanner
2543755	+	storz_regulondb
2543815	-	regulondb
2543900	+	storz
2545147	-	storz
2545388	+	storz
2545510	-	storz
2546132	+	storz
2546193	+	storz
2546735	-	storz
2547357	+	storz
2547511	+	storz
2547698	-	storz
2547957	+	regulondb
2548475	+	storz
2548554	+	storz
2548576	-	regulondb
2548612	-	storz_regulondb
2548700	-	regulondb
2548721	+	storz
2548760	-	storz
2548867	-	storz
2549264	-	storz
2549296	-	storz
2549467	-	storz
2549941	-	storz
2550184	-	wanner
2550263	+	regulondb
2550324	-	storz
2550974	+	storz
2551227	+	regulondb
2551309	+	storz
2551540	-	storz
2552069	-	storz
2552111	-	storz
2552979	-	storz
2553030	+	storz
2553105	+	storz
2553386	-	storz
2553866	+	storz
2555019	+	storz
2555316	-	storz
2555328	+	storz
2555569	+	storz
2555748	+	storz
2555829	-	storz
2556715	+	regulondb
2556797	+	storz
2556832	-	storz_wanner
2556859	-	wanner
2557587	-	storz
2557972	-	storz
2558318	+	storz
2558394	-	storz
2558590	-	storz
2558868	+	storz
2559079	-	storz
2559094	+	storz
2559757	-	storz
2559924	+	regulondb
2560015	+	regulondb
2560075	+	regulondb
2560102	+	regulondb
2560868	-	storz
2560948	-	storz
2561316	-	storz
2561411	+	regulondb
2561603	+	wanner
2562028	+	storz
2562223	+	storz
2562422	+	regulondb
2562518	+	storz
2562795	-	storz
2562890	+	storz_regulondb
2564143	+	storz
2564790	+	storz
2565755	-	storz
2566075	-	storz
2568879	+	storz
2568943	+	storz
2570140	+	storz
2571594	+	storz
2572782	+	storz
2573530	+	storz
2574066	+	storz
2575113	-	storz
2576387	+	storz
2576520	-	storz_wanner
2576541	+	wanner
2576553	-	storz_regulondb
2576592	+	regulondb
2576699	+	storz
2576815	-	storz_wanner_regulondb
2576939	-	storz
2577330	+	regulondb
2577625	-	storz
2578264	-	storz
2579425	+	storz
2579623	+	storz
2580175	-	storz
2580808	-	storz
2580835	-	storz_regulondb
2580902	-	storz_regulondb
2581387	+	storz
2581486	+	storz
2581523	-	storz_regulondb
2581569	-	storz
2582042	+	storz
2583235	-	storz
2583589	-	storz
2583590	+	storz
2584140	+	storz
2584328	+	storz
2584691	+	storz
2584892	+	storz
2585485	-	storz
2585497	+	regulondb
2585543	-	storz
2585572	+	regulondb
2587110	+	storz
2587390	-	storz
2588510	-	storz
2588907	-	regulondb
2588914	+	storz
2588918	-	regulondb
2588991	-	wanner
2589072	-	storz_regulondb
2589154	+	storz
2589315	+	regulondb
2589359	+	regulondb
2589392	-	storz
2589582	+	regulondb
2590171	-	storz
2590533	+	regulondb
2590571	+	storz_regulondb
2590720	-	storz
2590733	+	regulondb
2591160	-	storz
2591221	-	storz
2591811	-	storz
2591864	+	storz
2591991	-	storz
2592258	+	storz
2592568	-	storz
2593537	-	storz
2593960	-	regulondb
2594785	-	wanner_regulondb
2594806	-	storz
2595461	-	storz
2595559	+	storz
2595676	-	regulondb
2595686	+	storz
2595803	-	storz_wanner_regulondb
2596439	-	storz
2596901	-	regulondb
2597036	-	regulondb
2597324	+	storz
2597375	-	storz
2597505	-	regulondb
2597610	-	regulondb
2597805	-	wanner
2597828	+	regulondb
2597901	+	storz_regulondb
2597938	-	storz
2598042	+	storz
2598088	+	storz
2598122	+	regulondb
2598247	+	regulondb
2598459	+	storz_regulondb
2598676	+	storz
2598701	+	storz
2599147	-	storz
2599193	+	regulondb
2599403	-	storz
2599902	+	storz
2600382	+	storz
2600724	-	storz
2601053	-	storz
2601201	+	storz
2602045	+	storz
2603342	-	storz
2604699	-	storz
2604951	+	storz
2605552	+	storz
2605746	-	storz
2606666	+	storz
2606733	-	storz
2608143	-	storz
2608199	-	storz
2608451	-	storz
2608937	+	storz
2609430	-	storz
2609827	+	storz
2610190	+	storz
2610430	+	storz
2610950	-	storz
2611493	-	storz
2611944	+	storz
2612113	+	storz
2612325	+	storz
2612356	+	storz
2612469	+	storz
2612731	-	storz
2613655	-	storz
2613842	+	storz
2613937	-	wanner
2614009	+	storz
2614048	+	regulondb
2614090	+	regulondb
2614097	-	storz
2614981	+	storz
2615563	+	regulondb
2615609	-	storz
2615877	+	storz
2616047	+	storz
2616776	+	storz
2616827	-	storz_regulondb
2616966	-	storz
2617071	+	storz
2617232	-	storz
2617888	-	storz
2618071	+	storz
2618179	-	storz
2618196	+	storz
2618275	+	storz
2618638	-	storz
2618840	+	storz
2618930	-	wanner
2619008	-	regulondb
2619031	+	storz
2619053	+	wanner
2619175	+	regulondb
2620222	+	storz
2620285	-	storz
2620896	+	regulondb
2620999	+	storz_regulondb
2621470	-	storz
2621705	-	storz
2621945	-	storz
2622108	+	storz
2622184	+	storz
2622433	-	storz
2622864	+	storz
2623029	+	regulondb
2623903	-	storz
2623995	+	storz
2624229	-	storz
2624776	-	storz
2624861	-	storz
2624923	-	storz
2625200	-	storz
2625501	-	storz
2625610	+	storz
2626036	-	storz
2626046	+	storz
2626390	+	storz
2626669	-	storz
2627053	-	storz_regulondb
2627107	+	regulondb
2627155	+	storz
2627159	-	storz
2627208	+	regulondb
2627274	+	storz_regulondb
2627694	+	regulondb
2627785	+	regulondb
2627807	+	wanner
2627963	-	storz
2628239	-	storz
2628343	+	storz
2628794	+	storz
2628890	+	storz
2628898	-	storz
2629350	-	storz
2629696	-	storz
2630737	-	storz
2631151	+	storz
2631312	-	regulondb
2632092	-	regulondb
2632219	+	storz_regulondb
2632730	+	storz
2633767	+	storz
2633954	+	storz
2633987	+	storz
2634322	-	regulondb
2634474	-	regulondb
2635500	-	storz
2635665	-	storz
2635811	-	regulondb
2635874	-	storz
2635892	+	storz
2636029	-	storz
2636233	-	storz
2636573	-	storz
2636698	-	regulondb
2636997	-	storz_regulondb
2637038	-	storz
2637327	-	regulondb
2637392	-	regulondb
2637424	-	regulondb
2637455	-	regulondb
2637648	-	storz
2637963	-	regulondb
2637996	-	regulondb
2638225	-	regulondb
2638305	-	regulondb
2638560	-	regulondb
2638663	-	storz_wanner
2638718	+	storz
2638974	-	storz
2639427	-	regulondb
2639902	-	regulondb
2639944	-	regulondb
2640003	-	storz
2640067	-	regulondb
2640320	+	storz
2640729	+	storz
2640954	-	regulondb
2640965	+	storz
2641026	-	storz
2641093	-	storz
2641261	-	storz
2641382	-	storz
2641540	-	storz
2641635	-	storz
2641790	+	storz
2641872	+	storz
2642288	-	storz
2642322	+	storz
2642393	-	storz
2642935	-	storz_wanner_regulondb
2642958	+	storz
2642970	-	storz
2643011	+	storz
2643234	-	storz
2643251	+	storz
2643653	-	storz
2643673	+	storz
2644005	+	storz
2644065	-	storz
2645265	+	storz
2645390	-	regulondb
2645515	-	regulondb
2645675	-	regulondb
2645774	+	storz
2646187	-	storz
2646425	-	storz
2646452	+	storz
2647184	+	storz
2647258	-	storz
2648150	-	storz
2648209	-	storz
2648413	-	storz
2648893	-	storz
2648914	-	storz
2649194	+	storz
2649447	+	storz
2649466	-	storz
2649728	+	storz
2649858	+	storz
2649940	-	regulondb
2650346	-	wanner_regulondb
2650397	+	storz
2650473	-	storz
2650486	+	storz
2651002	+	storz
2651476	-	wanner
2651558	+	wanner
2651575	-	storz
2651721	+	regulondb
2651798	-	storz_wanner
2651859	+	storz
2651986	+	storz
2653805	+	storz
2653827	+	storz
2654290	-	storz
2654322	+	storz
2654400	+	storz
2654450	+	storz
2654589	-	regulondb
2654749	-	regulondb
2654939	-	regulondb
2655116	+	storz
2655531	-	storz
2655820	-	storz
2656196	+	storz
2656309	-	regulondb
2656316	+	storz
2656949	-	storz
2657012	-	storz
2657546	-	regulondb
2657568	-	storz
2657887	-	storz
2657975	-	regulondb
2658146	-	storz
2658171	+	storz
2658397	+	storz
2658983	-	storz
2659019	-	storz
2659080	+	storz
2659146	-	regulondb
2659582	-	regulondb
2659656	-	regulondb
2659788	+	storz
2660018	-	regulondb
2660212	+	storz
2660221	-	storz_wanner_regulondb
2660290	-	regulondb
2660296	+	storz
2660793	+	storz
2660946	-	storz
2661327	-	regulondb
2661368	-	wanner
2661372	+	storz
2661411	-	storz
2661427	+	regulondb
2661554	+	storz
2661658	+	storz
2661727	-	storz
2662196	+	storz
2662226	+	regulondb
2662266	+	regulondb
2662376	+	storz
2663423	+	storz_regulondb
2663579	-	storz
2663649	+	storz
2663957	-	storz
2664156	-	storz
2664467	-	storz
2664492	+	storz
2664623	-	storz
2664855	+	storz
2664916	-	storz
2665053	-	storz
2665885	-	regulondb
2665950	-	regulondb
2666070	+	storz
2666075	-	regulondb
2666187	+	storz
2666404	-	storz
2666639	-	storz
2666986	-	regulondb
2667004	+	regulondb
2667517	+	storz
2668443	+	storz
2668757	-	storz
2668773	+	storz
2668909	-	storz
2669922	-	storz
2670678	-	storz
2671040	-	storz
2671343	+	regulondb
2671385	+	storz
2671725	+	storz
2671973	-	storz
2672065	+	storz
2672726	-	storz
2672810	-	regulondb
2673813	+	storz
2674877	+	storz
2675555	+	storz
2675662	+	storz
2677123	+	storz
2677242	+	storz
2678008	+	storz
2679704	-	storz
2679802	+	storz
2680770	-	storz
2681495	+	storz
2681859	-	storz
2681932	+	storz
2682162	+	storz
2682866	-	regulondb
2683000	-	regulondb
2683106	-	storz
2683356	-	regulondb
2683555	-	regulondb
2683593	-	storz_wanner
2683819	+	regulondb
2684067	+	storz
2684219	-	storz
2684485	+	storz
2684907	+	storz
2684955	-	storz
2685463	-	storz_regulondb
2685525	-	storz_regulondb
2685548	-	regulondb
2687232	+	storz
2687547	+	storz
2687955	-	storz
2688076	-	storz
2688203	-	regulondb
2688547	-	storz
2688563	+	storz
2688754	+	storz
2688958	-	storz
2689144	-	wanner
2689177	+	storz
2689362	-	storz_wanner_regulondb
2689411	-	storz
2689421	+	storz
2689517	+	storz
2689611	-	storz
2690130	-	storz
2690217	+	storz
2692810	+	storz
2692849	+	storz
2692946	-	regulondb
2693593	+	storz
2693610	-	wanner
2693750	+	storz
2693789	+	regulondb
2694546	+	storz
2694572	-	storz
2695157	-	storz
2695607	-	storz
2695777	-	regulondb
2695903	-	storz
2695939	+	storz
2696443	+	wanner
2696566	-	storz
2696613	-	wanner
2696660	-	regulondb
2696729	+	storz_regulondb
2697171	+	storz
2697456	-	storz
2697521	-	storz
2697921	+	storz
2697966	-	storz
2698053	+	storz
2698358	-	storz_regulondb
2698397	-	wanner
2698540	+	regulondb
2698607	-	storz
2698645	+	storz
2698771	-	storz
2699017	+	storz
2699159	-	regulondb
2699184	-	regulondb
2699780	+	storz
2699834	-	wanner
2700060	+	storz
2700314	-	regulondb
2701525	-	regulondb
2701926	-	storz
2702030	-	storz_regulondb
2702096	-	regulondb
2702151	+	storz
2702205	-	regulondb
2702245	-	regulondb
2702265	+	storz
2702289	-	storz
2703422	-	storz
2703486	-	regulondb
2703717	+	storz
2704073	-	regulondb
2704541	-	storz
2704995	+	wanner
2705085	+	storz
2705129	+	storz
2705218	-	regulondb
2705519	-	storz
2705853	+	storz
2705925	+	storz
2706210	+	storz
2706329	+	storz
2707027	+	storz
2707056	-	storz
2707165	+	storz
2707426	-	storz
2707654	-	storz_regulondb
2707783	-	regulondb
2707870	+	storz
2707876	-	regulondb
2707879	+	storz
2708109	-	regulondb
2708129	+	storz
2708187	-	storz
2708204	+	storz
2708208	-	regulondb
2708251	-	wanner
2708346	-	storz
2708379	+	regulondb
2708414	+	regulondb
2708725	+	storz
2709165	-	storz
2709443	+	storz
2709485	-	storz
2709584	+	storz
2709862	-	storz
2710675	-	storz
2710823	-	storz_wanner
2710898	+	regulondb
2710914	-	storz
2711427	-	storz
2711618	+	storz
2712376	-	storz
2712450	-	storz
2712547	-	storz
2712785	+	storz
2713184	-	storz
2713342	-	storz
2713366	-	regulondb
2713408	-	storz
2713700	+	storz
2713810	+	storz
2713874	+	storz
2714302	-	regulondb
2714453	-	regulondb
2714492	-	regulondb
2714708	+	storz_regulondb
2714752	+	regulondb
2715057	+	storz
2715289	-	storz
2715306	+	storz
2715731	-	storz
2716079	-	storz
2716102	+	storz
2716575	-	wanner
2716615	-	regulondb
2716641	-	storz
2716688	-	wanner
2716697	+	storz_regulondb
2716987	-	regulondb
2717065	-	storz
2717083	+	storz
2717227	+	storz
2717719	+	storz
2717851	-	storz
2717953	+	storz_regulondb
2718991	+	storz
2719018	-	storz
2719284	-	storz
2720139	+	storz
2720158	-	storz
2720231	-	storz
2720309	+	storz_regulondb
2720525	+	storz_regulondb
2720600	+	regulondb
2720647	+	regulondb
2720689	+	regulondb
2721850	+	regulondb
2722055	+	regulondb
2722169	+	storz
2722293	+	storz
2722390	-	storz
2722608	-	regulondb
2722723	+	storz
2722752	-	regulondb
2723364	-	regulondb
2723782	-	regulondb
2723831	-	regulondb
2723848	+	storz
2723995	-	storz
2724015	+	storz
2724210	-	storz
2724707	-	storz
2724759	-	storz
2725137	+	storz
2725930	-	storz
2726084	+	storz
2726805	-	storz
2726971	-	storz
2727330	+	storz
2727464	-	storz
2727778	-	storz
2727934	-	storz
2728494	+	storz
2728841	-	storz
2729188	+	storz
2729215	+	storz
2729294	-	regulondb
2729319	+	storz
2729354	-	storz_regulondb
2729372	+	storz
2729470	-	storz_wanner_regulondb
2729553	-	storz
2729761	-	storz
2730534	-	storz
2731149	-	storz_regulondb
2731214	-	storz
2731691	-	storz
2731983	-	storz
2732219	-	regulondb
2732315	-	storz_regulondb
2732606	-	storz
2733072	-	regulondb
2733110	-	storz
2733857	-	regulondb
2733920	-	regulondb
2733982	+	storz_regulondb
2734028	+	regulondb
2734086	-	storz
2734093	+	wanner_regulondb
2734270	+	regulondb
2734294	-	storz
2734308	+	regulondb
2734351	+	regulondb
2734477	-	storz
2734506	-	storz
2734571	+	regulondb
2734608	+	regulondb
2734634	+	regulondb
2734680	-	regulondb
2734995	-	wanner
2735111	+	storz_regulondb
2735128	-	storz
2735145	+	regulondb
2735273	+	regulondb
2735374	-	storz
2735395	+	regulondb
2735435	+	regulondb
2735584	-	storz
2735601	+	regulondb
2735826	+	regulondb
2736273	+	storz
2736445	-	storz
2736563	-	storz
2736879	+	storz
2737145	+	storz
2737165	-	storz
2737572	-	storz
2737822	-	regulondb
2738367	-	storz
2738991	-	storz_regulondb
2739023	-	storz
2739044	+	storz
2739113	-	storz
2739152	+	storz
2739222	-	wanner
2739337	+	regulondb
2739369	+	regulondb
2739493	+	storz
2739562	-	storz
2739606	-	storz
2739689	-	storz
2739699	+	regulondb
2739724	+	regulondb
2739773	+	regulondb
2739830	-	storz
2739844	+	regulondb
2740175	-	storz
2740257	+	storz
2740379	-	storz
2740503	+	storz
2740600	+	storz
2740756	+	storz
2740856	-	storz
2741163	+	regulondb
2741278	-	storz
2741349	+	regulondb
2741599	-	storz
2741657	+	storz
2742255	-	storz
2742271	+	storz
2742554	-	regulondb
2742664	-	regulondb
2743137	+	storz
2743402	-	storz
2744275	-	wanner
2744310	-	regulondb
2744338	-	regulondb
2744716	-	regulondb
2744761	-	storz
2745272	-	regulondb
2745452	-	storz
2745580	-	storz
2745816	+	storz
2745868	+	regulondb
2745875	-	wanner_regulondb
2745952	+	regulondb
2746207	-	storz
2746379	+	regulondb
2746518	+	storz
2746578	-	storz
2746666	+	regulondb
2746826	+	storz
2747235	+	regulondb
2747410	-	storz
2747685	+	storz
2748554	+	storz
2748732	+	wanner
2748767	-	wanner
2748785	+	regulondb
2749003	-	storz
2749107	-	storz
2749252	-	storz
2749781	+	storz_regulondb
2750292	-	storz
2750632	+	storz
2750680	-	regulondb
2750984	-	storz
2751174	+	storz
2751488	+	storz
2751558	-	storz
2751577	+	storz_regulondb
2751610	+	regulondb
2751928	-	storz
2752769	-	wanner
2752789	+	regulondb
2752854	+	storz
2753176	+	storz
2753207	-	storz
2753463	-	storz
2753529	+	regulondb
2753608	+	storz_wanner_regulondb
2754155	+	storz_regulondb
2755305	-	storz
2755389	+	storz
2755756	+	storz
2755934	-	storz
2756291	+	storz
2756679	-	storz_wanner
2756877	+	regulondb
2756903	+	regulondb
2756950	+	regulondb
2757000	+	regulondb
2757916	+	storz
2758529	+	regulondb
2758860	-	storz
2758918	+	storz
2759160	+	storz
2759265	+	storz_regulondb
2759299	-	storz
2759741	-	storz
2759866	+	storz
2760707	-	storz
2760762	+	storz
2760988	-	storz
2761654	+	storz
2761807	-	storz
2761883	+	storz
2761977	+	storz
2762091	+	storz
2762233	+	storz
2762538	-	storz
2763211	+	storz
2763337	-	storz
2763353	+	storz
2763455	+	storz
2763486	-	wanner
2763562	+	storz
2763745	+	storz
2763899	-	storz
2763908	+	storz
2764007	-	regulondb
2764072	-	storz
2764156	+	storz
2764234	-	storz
2764428	+	storz
2764543	+	storz
2764659	+	storz
2764674	-	storz
2764701	+	storz
2764729	+	regulondb
2764840	-	storz
2764842	+	storz
2764859	-	storz_regulondb
2764882	+	storz_regulondb
2765415	-	wanner
2765434	+	storz
2765476	-	wanner
2765536	-	storz_regulondb
2765562	+	regulondb
2765564	-	storz
2765664	+	regulondb
2765724	+	storz
2765796	-	storz
2765996	-	storz
2766783	-	storz
2766924	-	storz
2766980	-	storz
2767727	+	storz
2768359	-	storz
2768475	-	storz
2769059	-	storz
2769775	+	storz
2769830	+	regulondb
2769914	-	storz
2770027	-	wanner
2770047	+	storz
2770115	+	storz
2770196	+	storz
2770883	-	storz
2771238	-	wanner
2771307	+	regulondb
2771442	+	storz
2772073	+	storz
2773365	+	storz
2773365	-	storz
2773538	-	storz
2773585	-	storz
2773667	-	wanner
2773910	+	regulondb
2774080	-	storz
2774381	-	storz
2774584	-	storz
2774769	-	storz
2775290	-	storz
2775857	+	storz_regulondb
2775964	-	storz
2776140	+	storz
2776368	+	storz
2776422	-	storz
2776464	-	storz
2776474	+	storz
2776861	+	storz_regulondb
2776917	-	storz
2776975	-	storz
2777258	-	regulondb
2777361	-	storz
2777757	+	storz
2778007	-	storz
2778066	-	storz
2778159	-	storz
2778683	+	storz
2779233	-	storz
2779300	-	storz
2779364	+	storz
2779612	+	storz
2779622	-	wanner
2779847	+	storz
2780052	+	storz
2780096	-	storz
2780844	-	regulondb
2780903	+	storz
2781593	-	storz
2781948	-	storz
2782840	-	regulondb
2783243	+	storz
2783447	+	storz
2783712	-	storz
2783831	+	storz
2784699	-	storz
2784905	+	storz
2784957	-	storz
2785557	-	storz
2785882	+	storz
2786169	-	storz
2786304	-	storz
2786307	+	storz
2786711	-	storz
2786786	+	storz
2786888	-	wanner
2786949	+	storz_regulondb
2788019	+	storz
2788932	+	storz
2789194	+	regulondb
2791494	-	storz
2791533	-	storz
2792195	-	storz
2793493	+	regulondb
2793632	-	storz
2793647	+	storz_regulondb
2794436	-	storz
2794461	+	storz
2794834	-	wanner
2795098	-	storz
2795126	+	wanner
2795209	+	storz_regulondb
2795288	+	regulondb
2795760	-	storz
2796558	-	regulondb
2796600	-	regulondb
2796666	-	storz
2796777	-	storz
2797092	+	regulondb
2798113	-	wanner
2798143	+	wanner_regulondb
2798443	+	storz
2798484	-	storz
2798612	-	regulondb
2798678	+	storz_regulondb
2798716	-	storz
2799683	-	storz
2799936	+	storz
2800388	-	storz
2800576	-	storz
2800958	-	wanner
2801391	-	storz
2801584	+	storz
2802119	-	storz
2802585	+	regulondb
2802621	+	regulondb
2802772	+	storz_wanner
2803022	+	storz
2803058	+	regulondb
2803402	+	storz
2803563	+	storz
2804172	-	storz
2804899	+	storz
2805453	-	storz
2805709	+	storz
2806020	-	storz
2806250	-	storz
2806307	+	storz
2806562	+	storz
2806742	+	storz
2807298	-	storz
2807591	+	storz_regulondb
2807592	-	storz
2807592	+	wanner
2807617	+	regulondb
2807770	+	regulondb
2808666	+	storz
2808685	-	storz
2808769	+	regulondb
2809179	-	storz
2809360	+	regulondb
2809554	+	storz
2810093	-	storz
2811136	+	storz
2812239	+	storz
2812563	+	storz
2812819	+	storz
2812838	-	regulondb
2813087	-	wanner_regulondb
2813258	-	regulondb
2814002	-	storz
2814162	+	storz
2814282	-	regulondb
2814483	-	regulondb
2814572	-	storz
2814684	-	wanner
2814775	-	storz
2814896	-	storz_wanner
2815215	-	storz
2815550	-	storz
2815679	+	storz
2815687	-	storz
2816155	-	storz
2816294	-	storz
2816569	-	storz
2816667	-	regulondb
2816719	-	regulondb
2816781	+	storz
2817211	-	regulondb
2817294	-	wanner
2817324	+	storz
2817392	-	regulondb
2817427	-	storz
2817607	-	regulondb
2817708	-	storz
2818152	+	storz
2818188	-	storz
2819457	-	regulondb
2820046	-	regulondb
2820049	+	storz
2820061	-	regulondb
2820109	-	regulondb
2820155	+	storz
2820203	-	storz
2820552	+	storz
2820609	+	storz
2820678	+	storz
2820777	+	storz
2821595	-	regulondb
2821839	-	wanner
2822191	-	storz
2822380	-	wanner
2822416	-	regulondb
2823563	-	regulondb
2823628	-	storz_wanner
2823813	+	storz_regulondb
2824923	-	storz
2825897	+	storz
2825918	+	storz
2826466	+	storz
2826882	+	regulondb
2826983	+	storz_regulondb
2827011	+	wanner
2827472	-	storz
2827569	-	storz
2827731	+	regulondb
2827768	+	regulondb
2827809	-	storz
2828183	+	storz
2830329	-	regulondb
2830461	+	regulondb
2830612	+	storz
2830792	-	storz
2831018	+	storz
2832207	-	storz
2833096	+	storz
2834066	-	storz
2835275	+	storz
2835607	+	storz
2835642	-	storz
2835775	+	storz
2836036	-	regulondb
2836127	-	regulondb
2836154	-	regulondb
2837071	+	storz
2837307	-	wanner
2837451	+	regulondb
2837549	+	storz
2837675	+	storz
2838235	-	storz
2839362	-	storz
2839751	+	storz
2840105	+	storz
2840276	-	storz
2840378	-	storz
2840785	+	storz
2840797	-	storz
2840838	+	storz
2841101	-	regulondb
2841124	-	storz_regulondb
2841131	+	storz
2841584	-	storz
2841681	+	storz
2841821	-	storz
2841999	+	storz
2842010	-	storz
2843190	+	storz
2843885	+	storz
2848483	-	regulondb
2848649	+	regulondb
2848861	+	storz_regulondb
2850310	+	storz
2850599	-	storz
2850697	+	storz
2850763	-	storz
2850801	+	wanner
2850895	+	storz
2851244	-	storz
