XID	name	type	TSS	start	stop	minus35L	minus35R	minus10L	minus10R	sigma	strand	center	length	mode	promoter	include
ECK125153732	TSS_503	promoter	453647							unknown	forward					1
ECK125153733	TSS_504	promoter	453649							unknown	forward					1
ECK125153730	TSS_501 (cluster)	promoter	453434							unknown	reverse					1
ECK125153731	TSS_502 (cluster)	promoter	453575							unknown	forward					1
ECK125153738	TSS_509	promoter	454602							unknown	forward					1
ECK125153739	TSS_510	promoter	454606							unknown	forward					1
ECK125134701	luxSp1	promoter	2813087			2813117	2813122	2813095	2813105	Sigma38	reverse					1
ECK125134703	glgBp	promoter	3571680			3571714	3571719	3571687	3571692	Sigma70	reverse					1
ECK125134704	glgAp	promoter	3566415			3566445	3566450	3566422	3566427	Sigma70	reverse					1
ECK125134706	yqjHp	promoter	3214560			3214590	3214595	3214564	3214569	Sigma70	reverse					1
ECK125134707	pstCp	promoter	3908565			3908598	3908603	3908575	3908580	Sigma70	reverse					1
ECK125134709	pstBp1	promoter	3906579			3906607	3906612	3906584	3906589	Sigma70	reverse					1
ECK125155299	TSS_2070	promoter	2036537							unknown	reverse					1
ECK125155298	TSS_2069	promoter	2033222							unknown	reverse					1
ECK125155297	TSS_2068	promoter	2031473							unknown	reverse					1
ECK125155296	TSS_2067	promoter	2029476							unknown	reverse					1
ECK125155295	TSS_2066	promoter	2027416							unknown	reverse					1
ECK125155294	TSS_2065 (cluster)	promoter	2027414							unknown	reverse					1
ECK125155293	TSS_2064	promoter	2026420							unknown	reverse					1
ECK125155292	TSS_2063	promoter	2022868							unknown	reverse					1
ECK125155291	TSS_2062	promoter	2022865							unknown	reverse					1
ECK125155290	TSS_2061	promoter	2018934							unknown	forward					1
ECK125156235	TSS_3006	promoter	3119603							unknown	reverse					1
ECK120015518	dinQp	promoter	3646005			3646034	3646040	3646011	3646016	Sigma70	reverse					1
ECK120015516	ydjMp	promoter	1808194			1808161	1808166	1808188	1808193	Sigma70	forward					1
ECK120015517	insKp	promoter	3719088			3719059	3719064	3719081	3719085	Sigma24	forward					1
ECK125157031	TSS_3802	promoter	3702884							unknown	reverse					1
ECK125157030	TSS_3801 (cluster)	promoter	3702757							unknown	reverse					1
ECK125157033	TSS_3804	promoter	3704290							unknown	reverse					1
ECK125157032	TSS_3803	promoter	3702934							unknown	reverse					1
ECK125157035	TSS_3806	promoter	3704950							unknown	reverse					1
ECK125157034	TSS_3805	promoter	3704946							unknown	reverse					1
ECK125157037	TSS_3808	promoter	3705076							unknown	reverse					1
ECK125157036	TSS_3807 (cluster)	promoter	3705067							unknown	reverse					1
ECK125157039	TSS_3810	promoter	3705531							unknown	reverse					1
ECK125157038	TSS_3809	promoter	3705226							unknown	reverse					1
ECK125156049	TSS_2820	promoter	2922407							unknown	reverse					1
ECK125153992	TSS_763	promoter	761073							unknown	forward					1
ECK125153993	TSS_764 (cluster)	promoter	761638							unknown	forward					1
ECK125153990	TSS_761	promoter	760699							unknown	forward					1
ECK125153991	TSS_762	promoter	760947							unknown	forward					1
ECK125153996	TSS_767	promoter	762214							unknown	forward					1
ECK125153997	TSS_768	promoter	762522							unknown	forward					1
ECK125153994	TSS_765 (cluster)	promoter	761972							unknown	forward					1
ECK125153995	TSS_766	promoter	762207							unknown	forward					1
ECK125156748	TSS_3519	promoter	3462195							unknown	forward					1
ECK125156749	TSS_3520	promoter	3465169							unknown	forward					1
ECK125153998	TSS_769	promoter	763410							unknown	forward					1
ECK125153999	TSS_770	promoter	763434							unknown	forward					1
ECK125157299	TSS_4070	promoter	3964397							unknown	forward					1
ECK125157298	TSS_4069	promoter	3964395							unknown	forward					1
ECK125157295	TSS_4066 (cluster)	promoter	3964269							unknown	forward					1
ECK125157294	TSS_4065	promoter	3963819							unknown	forward					1
ECK125157297	TSS_4068	promoter	3964392							unknown	forward					1
ECK125156048	TSS_2819	promoter	2922371							unknown	reverse					1
ECK125157291	TSS_4062	promoter	3963720							unknown	forward					1
ECK125157290	TSS_4061 (cluster)	promoter	3963716							unknown	forward					1
ECK125157293	TSS_4064	promoter	3963766							unknown	forward					1
ECK125157292	TSS_4063	promoter	3963763							unknown	forward					1
ECK125155402	TSS_2173	promoter	2104685							unknown	reverse					1
ECK125155403	TSS_2174	promoter	2106518							unknown	reverse					1
ECK125155400	TSS_2171	promoter	2103481							unknown	reverse					1
ECK125154791	TSS_1562	promoter	1330427							unknown	forward					1
ECK125155401	TSS_2172	promoter	2104642							unknown	reverse					1
ECK125156657	TSS_3428 (cluster)	promoter	3443680							unknown	reverse					1
ECK125154790	TSS_1561	promoter	1329495							unknown	forward					1
ECK125155406	TSS_2177	promoter	2110319							unknown	reverse					1
ECK125154793	TSS_1564	promoter	1332157							unknown	forward					1
ECK125155407	TSS_2178	promoter	2111147							unknown	reverse					1
ECK125154792	TSS_1563	promoter	1331785							unknown	forward					1
ECK125155404	TSS_2175 (cluster)	promoter	2109097							unknown	reverse					1
ECK125154795	TSS_1566	promoter	1332349							unknown	forward					1
ECK125155405	TSS_2176	promoter	2110144							unknown	reverse					1
ECK125154826	TSS_1597	promoter	1395087							unknown	forward					1
ECK125136629	ybhDp5	promoter	799843			799874	799879	799849	799854	Sigma70	forward					1
ECK125136628	ybhDp2	promoter	799932			799961	799966	799939	799944	Sigma70	reverse					1
ECK125154797	TSS_1568	promoter	1337216							unknown	reverse					1
ECK125156046	TSS_2817	promoter	2921578							unknown	reverse					1
ECK125136621	ybgSp5	promoter	784596			784624	784629	784602	784607	Sigma70	reverse					1
ECK125136620	ybgSp2	promoter	784682			784712	784718	784688	784694	Sigma24	reverse					1
ECK125136623	ybgSp8	promoter	784719			784744	784750	784726	784731	Sigma32	reverse					1
ECK125136622	ybgSp7	promoter	784688			784719	784724	784694	784699	Sigma70	reverse					1
ECK125136625	ybhAp6	promoter	797815			797845	797850	797820	797825	Sigma70	reverse					1
ECK125136624	galMp4	promoter	788121			788149	788154	788127	788134	Sigma28	reverse					1
ECK125136627	pglp2	promoter	797762			797732	797738	797751	797756	Sigma32	forward					1
ECK125136626	ybhAp10	promoter	797760			797793	797798	797766	797771	Sigma70	reverse					1
ECK120010241	livJp	promoter	3597785			3597813	3597818	3597791	3597796	Sigma70	reverse					1
ECK120010240	gltBp	promoter	3352531			3352498	3352503	3352521	3352526	Sigma70	forward					1
ECK120010535	nuoAp2	promoter	2403184			2403212	2403217	2403191	2403196	Sigma70	reverse					1
ECK125137978	yijFp5	promoter	4135887			4135918	4135923	4135893	4135898	Sigma70	reverse					1
ECK125137979	gldAp4	promoter	4137069			4137096	4137102	4137075	4137080	Sigma32	reverse					1
ECK125156045	TSS_2816	promoter	2914899							unknown	forward					1
ECK125137972	fieFp3	promoter	4104455			4104420	4104425	4104444	4104449	Sigma70	forward					1
ECK125137973	fieFp4	promoter	4104472			4104439	4104444	4104460	4104465	Sigma70	forward					1
ECK125137970	yiiMp5	promoter	4100776			4100745	4100750	4100766	4100771	Sigma70	forward					1
ECK125137971	cpxAp1	promoter	4103124			4103154	4103160	4103130	4103136	Sigma24	reverse					1
ECK125137976	zapBp1	promoter	4116409			4116384	4116389	4116399	4116403	Sigma54	forward					1
ECK125137977	yijEp5	promoter	4134112			4134075	4134081	4134100	4134106	Sigma24	forward					1
ECK125137974	yiiQp4	promoter	4110335			4110365	4110370	4110341	4110346	Sigma70	reverse					1
ECK125137975	glpXp2	promoter	4113629			nan	nan	4113634	4113641	Sigma38	reverse					1
ECK125156818	TSS_3589	promoter	3471287							unknown	reverse					1
ECK125156819	TSS_3590	promoter	3471653							unknown	reverse					1
ECK120010531	nlpDp2	promoter	2866804			2866835	2866840	2866813	2866818	Sigma70	reverse					1
ECK125156810	TSS_3581 (cluster)	promoter	3470552							unknown	reverse					1
ECK125156811	TSS_3582	promoter	3470646							unknown	reverse					1
ECK125156812	TSS_3583	promoter	3470966							unknown	reverse					1
ECK120010530	nlpDp1	promoter	2866851			2866879	2866884	2866858	2866863	Sigma70	reverse					1
ECK125156814	TSS_3585	promoter	3471076							unknown	reverse					1
ECK125156815	TSS_3586	promoter	3471079							unknown	reverse					1
ECK125156816	TSS_3587	promoter	3471141							unknown	reverse					1
ECK125156817	TSS_3588	promoter	3471202							unknown	reverse					1
ECK125156044	TSS_2815	promoter	2913051							unknown	reverse					1
ECK125154678	TSS_1449 (cluster)	promoter	1296511							unknown	reverse					1
ECK125154679	TSS_1450	promoter	1296685							unknown	reverse					1
ECK125154676	TSS_1447	promoter	1296393							unknown	reverse					1
ECK125154677	TSS_1448	promoter	1296435							unknown	reverse					1
ECK125154674	TSS_1445	promoter	1296119							unknown	reverse					1
ECK125154675	TSS_1446	promoter	1296247							unknown	reverse					1
ECK125154672	TSS_1443	promoter	1296093							unknown	reverse					1
ECK125154673	TSS_1444	promoter	1296115							unknown	reverse					1
ECK125154670	TSS_1441	promoter	1295998							unknown	reverse					1
ECK125154671	TSS_1442	promoter	1296020							unknown	reverse					1
ECK125135022	arrSp	promoter	3656077			3656102	3656107	3656078	3656083	Sigma70	reverse					1
ECK125135023	nadCp	promoter	118663							nan	reverse					1
ECK120033617	yhdNp	promoter	3437568			3437594	3437599	3437578	3437583	Sigma32	reverse					1
ECK120033616	ygbFp	promoter	2876937			2876968	2876973	2876948	2876953	Sigma32	reverse					1
ECK120033611	ydhQp	promoter	1744226			1744255	1744260	1744236	1744241	Sigma32	reverse					1
ECK120033610	ribEp	promoter	433728			433694	433699	433714	433719	Sigma32	forward					1
ECK120033613	pncCp	promoter	2822416			2822446	2822451	2822426	2822431	Sigma32	reverse					1
ECK120033612	narPp	promoter	2288444			2288408	2288413	2288426	2288431	Sigma32	forward					1
ECK125165398	yqhGp	promoter	3155567							nan	forward					1
ECK125135028	yaiZp	promoter	398678							nan	forward					1
ECK125135029	ybaQp	promoter	507415							nan	forward					1
ECK120033619	ybeDp	promoter	661929			661958	661963	661939	661944	Sigma32	reverse					1
ECK120033618	prlCp	promoter	3643261			3643291	3643296	3643271	3643276	Sigma32	reverse					1
ECK125156654	TSS_3425	promoter	3443633							unknown	reverse					1
ECK125154711	TSS_1482	promoter	1299180							unknown	forward					1
ECK125154710	TSS_1481 (cluster)	promoter	1299154							unknown	forward					1
ECK125154713	TSS_1484	promoter	1299445							unknown	forward					1
ECK125154712	TSS_1483	promoter	1299349							unknown	forward					1
ECK125154715	TSS_1486 (cluster)	promoter	1299469							unknown	forward					1
ECK125154714	TSS_1485 (cluster)	promoter	1299464							unknown	forward					1
ECK125154717	TSS_1488 (cluster)	promoter	1299476							unknown	forward					1
ECK125154716	TSS_1487 (cluster)	promoter	1299472							unknown	forward					1
ECK125154719	TSS_1490 (cluster)	promoter	1299495							unknown	forward					1
ECK125154718	TSS_1489 (cluster)	promoter	1299486							unknown	forward					1
ECK125138012	gltPp8	promoter	4292291			4292257	4292263	4292279	4292285	Sigma24	forward					1
ECK125137773	yhgFp2	promoter	3535198			3535160	3535166	3535186	3535192	Sigma24	forward					1
ECK125138014	yjcOp3	promoter	4295353			4295381	4295386	4295358	4295365	Sigma28	reverse					1
ECK125138015	yjcOp4	promoter	4295157			4295181	4295187	4295162	4295167	Sigma32	reverse					1
ECK125138016	yjcOp5	promoter	4295245			4295272	4295278	4295250	4295255	Sigma32	reverse					1
ECK125138017	mdtPp6	promoter	4299259			4299287	4299293	4299265	4299271	Sigma24	reverse					1
ECK125155378	TSS_2149	promoter	2094636							unknown	forward					1
ECK125155109	TSS_1880	promoter	1841087							unknown	forward					1
ECK125155108	TSS_1879	promoter	1841081							unknown	forward					1
ECK125155107	TSS_1878	promoter	1840715							unknown	forward					1
ECK125155106	TSS_1877	promoter	1840356							unknown	forward					1
ECK125155105	TSS_1876	promoter	1840351							unknown	forward					1
ECK125155104	TSS_1875	promoter	1840345							unknown	forward					1
ECK125155103	TSS_1874 (cluster)	promoter	1833173							unknown	forward					1
ECK125155102	TSS_1873	promoter	1833171							unknown	forward					1
ECK125155101	TSS_1872	promoter	1832153							unknown	forward					1
ECK125155100	TSS_1871	promoter	1832150							unknown	forward					1
ECK120010139	ompAp1	promoter	1019414			1019439	1019444	1019417	1019422	Sigma70	reverse					1
ECK120010138	nrdAp	promoter	2342777			2342745	2342750	2342768	2342773	Sigma70	forward					1
ECK120010133	malKp	promoter	4244759			4244725	4244730	4244747	4244752	Sigma70	forward					1
ECK120010132	malEp	promoter	4244487			4244517	4244522	4244490	4244495	Sigma70	reverse					1
ECK120010131	lexAp	promoter	4255110			4255075	4255080	4255098	4255103	Sigma70	forward					1
ECK120010130	lacZp1	promoter	365567			365598	365603	365574	365579	Sigma70	reverse					1
ECK120010137	nagBp	promoter	702931			702964	702969	702937	702942	Sigma70	reverse					1
ECK120010136	metAp1	promoter	4212256			4212229	4212234	4212248	4212253	Sigma32	forward					1
ECK120010135	melRp	promoter	4339673			4339707	4339712	4339680	4339685	Sigma70	reverse					1
ECK120010134	malPp	promoter	3550532			3550565	3550570	3550539	3550544	Sigma70	reverse					1
ECK125153647	TSS_418	promoter	259594							unknown	forward					1
ECK120010533	rpoSp	promoter	2866140			2866169	2866174	2866146	2866151	Sigma70	reverse					1
ECK125155042	TSS_1813	promoter	1787295							unknown	forward					1
ECK125155043	TSS_1814	promoter	1790180							unknown	reverse					1
ECK125155040	TSS_1811	promoter	1786345							unknown	forward					1
ECK125155041	TSS_1812 (cluster)	promoter	1786443							unknown	forward					1
ECK125155046	TSS_1817	promoter	1792161							unknown	reverse					1
ECK125155047	TSS_1818	promoter	1792167							unknown	reverse					1
ECK125155044	TSS_1815	promoter	1790215							unknown	reverse					1
ECK125155045	TSS_1816	promoter	1790661							unknown	reverse					1
ECK125155048	TSS_1819	promoter	1793521							unknown	reverse					1
ECK125155049	TSS_1820	promoter	1793547							unknown	reverse					1
ECK120009944	emrKp	promoter	2481470							nan	reverse					1
ECK120009945	trxCp	promoter	2716697			2716664	2716669	2716686	2716691	Sigma70	forward					1
ECK120009946	ybaSp	promoter	510797							nan	forward					1
ECK120009947	cueOp	promoter	137045							nan	forward					1
ECK120009940	narUp2	promoter	1542187			1542216	1542221	1542194	1542204	Sigma38	reverse					1
ECK120009941	flup	promoter	2069341			2069307	2069312	2069330	2069335	Sigma70	forward					1
ECK120009942	amiAp	promoter	2550263			2550227	2550232	2550253	2550258	Sigma70	forward					1
ECK120009943	hemFp	promoter	2551227			2551195	2551200	2551217	2551222	Sigma70	forward					1
ECK120009948	chiAp	promoter	3467918			3467948	3467953	3467925	3467930	Sigma70	reverse					1
ECK120009949	ficp	promoter	3489670			3489700	3489705	3489676	3489686	Sigma38	reverse					1
ECK125137378	zipAp9	promoter	2529429			2529461	2529466	2529435	2529440	Sigma70	reverse					1
ECK125137379	cysZp1	promoter	2529405			2529371	2529377	2529394	2529400	Sigma24	forward					1
ECK125137374	yfeCp5	promoter	2516356			2516322	2516327	2516346	2516351	Sigma70	forward					1
ECK125137375	yfeRp1	promoter	2525061			2525090	2525096	2525067	2525073	Sigma24	reverse					1
ECK125137376	yfeHp3	promoter	2524955			2524926	2524932	2524944	2524949	Sigma32	forward					1
ECK125137377	yfeHp5	promoter	2524931			2524899	2524905	2524919	2524925	Sigma24	forward					1
ECK125137370	alaXp4	promoter	2516328			2516354	2516359	2516333	2516338	Sigma70	reverse					1
ECK125137371	alaXp5	promoter	2516281			2516309	2516314	2516286	2516291	Sigma70	reverse					1
ECK125137372	yfeCp3	promoter	2516406			2516370	2516375	2516396	2516401	Sigma70	forward					1
ECK125137373	yfeCp4	promoter	2516397			2516361	2516367	2516386	2516392	Sigma24	forward					1
ECK125136368	yadEp3	promoter	144965			144927	144933	144952	144958	Sigma24	forward					1
ECK125136369	yadEp4	promoter	145053			nan	nan	145041	145048	Sigma38	forward					1
ECK125136364	fruRp8	promoter	87947			87919	87925	87937	87942	Sigma32	forward					1
ECK125136365	ampDp5	promoter	118681			118648	118654	118669	118675	Sigma24	forward					1
ECK125136366	yacHp3	promoter	131307			131339	131345	131314	131320	Sigma24	reverse					1
ECK125136367	yacHp5	promoter	131466			131493	131498	131472	131477	Sigma70	reverse					1
ECK125136360	djlAp3	promoter	57268			57236	57241	57258	57263	Sigma70	forward					1
ECK125136361	rluAp1	promoter	60450			60479	60485	60456	60462	Sigma24	reverse					1
ECK125136362	thiQp2	promoter	73085			73114	73119	73091	73096	Sigma70	reverse					1
ECK125136363	leuDp4	promoter	79594			79621	79627	79599	79605	Sigma24	reverse					1
ECK125156127	TSS_2898	promoter	3046188							unknown	reverse					1
ECK125156249	TSS_3020	promoter	3147518							unknown	reverse					1
